1578276300.0;7479.14000000;7536.00000000;7458.00000000;7514.67000000;1577.99110700;1578276599999;11835054.14851906;9220;927.22113900;6952609.47691173;0
1578276600.0;7514.66000000;7525.82000000;7480.00000000;7480.50000000;627.60605700;1578276899999;4708086.35201188;4510;286.79658000;2152279.56808678;0
1578276900.0;7480.13000000;7503.51000000;7480.11000000;7493.51000000;261.48463000;1578277199999;1958929.69502745;2026;131.71012800;986908.19947220;0
1578277200.0;7493.71000000;7513.74000000;7490.89000000;7512.02000000;267.59575500;1578277499999;2008077.66460326;2094;148.75375700;1116250.96339433;0
1578277500.0;7512.80000000;7516.42000000;7495.00000000;7512.88000000;254.89269400;1578277799999;1913504.23773947;1725;117.57639000;882547.31646554;0
1578277800.0;7513.11000000;7516.55000000;7492.00000000;7492.50000000;221.21616800;1578278099999;1659497.15532013;1470;101.29373500;759915.65544322;0
1578278100.0;7492.21000000;7505.05000000;7490.66000000;7504.65000000;175.52341300;1578278399999;1315837.44290407;1399;87.92026500;659128.88351098;0
1578278400.0;7505.05000000;7506.42000000;7495.00000000;7497.81000000;123.33338300;1578278699999;925035.12516185;1103;71.22590100;534229.40645160;0
1578278700.0;7498.04000000;7514.98000000;7496.26000000;7509.67000000;214.17604800;1578278999999;1608314.81515101;1672;122.42201200;919264.02475469;0
1578279000.0;7510.42000000;7523.49000000;7507.00000000;7519.74000000;464.34745700;1578279299999;3489132.60904801;1650;402.42766700;3023878.79741997;0
1578279300.0;7519.73000000;7562.00000000;7517.66000000;7551.44000000;973.11219500;1578279599999;7342494.74227255;6536;545.10322300;4113305.58582022;0
1578279600.0;7551.47000000;7580.00000000;7530.00000000;7555.24000000;1268.97196800;1578279899999;9591921.69630257;6652;511.88720900;3870522.09694919;0
1578279900.0;7555.71000000;7557.70000000;7516.02000000;7525.33000000;770.40024600;1578280199999;5804287.85877774;4077;288.59548000;2173814.26626068;0
1578280200.0;7525.36000000;7541.85000000;7486.85000000;7533.13000000;1037.82603100;1578280499999;7799067.70414447;5898;497.60683100;3740205.34981491;0
1578280500.0;7533.53000000;7539.18000000;7521.46000000;7537.05000000;410.47285000;1578280799999;3090925.18930477;2225;226.78588600;1707724.73914898;0
1578280800.0;7536.90000000;7536.90000000;7514.01000000;7515.04000000;258.78574700;1578281099999;1947697.65918202;1527;149.54801100;1125498.82238638;0
1578281100.0;7515.43000000;7526.47000000;7515.43000000;7520.96000000;150.25144000;1578281399999;1130227.35700538;969;64.34205400;483978.00420339;0
1578281400.0;7521.15000000;7533.46000000;7517.00000000;7526.45000000;192.85243000;1578281699999;1450977.19440430;1225;94.93803400;714344.82540282;0
1578281700.0;7526.39000000;7531.00000000;7525.01000000;7529.09000000;125.67989200;1578281999999;946144.71540495;859;59.99303700;451656.05195199;0
1578282000.0;7528.78000000;7531.80000000;7520.94000000;7527.69000000;104.39336000;1578282299999;785732.55382860;808;62.68248700;471783.47029096;0
1578282300.0;7527.69000000;7531.75000000;7520.93000000;7530.94000000;113.60589000;1578282599999;854905.57713592;870;66.87591800;503253.28056603;0
1578282600.0;7530.96000000;7540.00000000;7530.65000000;7535.72000000;149.27705700;1578282899999;1125103.73155872;1243;85.12906900;641625.09649884;0
1578282900.0;7534.61000000;7545.23000000;7528.36000000;7540.90000000;187.38944500;1578283199999;1412697.13145103;1464;113.73675500;857451.77041861;0
1578283200.0;7540.90000000;7550.00000000;7535.89000000;7548.74000000;235.55057900;1578283499999;1777416.39401503;1612;132.45356000;999458.05088223;0
1578283500.0;7548.32000000;7554.61000000;7536.25000000;7545.00000000;183.63707700;1578283799999;1385708.15959050;1396;92.43116300;697557.53715055;0
1578283800.0;7544.99000000;7545.02000000;7525.76000000;7535.16000000;138.25462100;1578284099999;1041670.33887378;1107;58.01693800;437166.96118229;0
1578284100.0;7535.27000000;7537.46000000;7517.02000000;7528.45000000;133.32870800;1578284399999;1003695.13119443;1396;67.98120400;511800.25568764;0
1578284400.0;7528.36000000;7528.77000000;7518.73000000;7526.63000000;161.31312000;1578284699999;1213325.03616731;949;122.60665800;922161.50258992;0
1578284700.0;7526.63000000;7526.63000000;7518.00000000;7518.80000000;100.00470700;1578284999999;752539.07418332;999;71.94399100;541425.71600028;0
1578285000.0;7518.79000000;7525.00000000;7516.06000000;7520.83000000;124.59638700;1578285299999;937050.15741637;1118;65.47334900;492401.82474911;0
1578285300.0;7520.95000000;7524.97000000;7516.43000000;7521.94000000;69.22214300;1578285599999;520696.98915408;780;46.97973800;353399.47634508;0
1578285600.0;7521.91000000;7529.87000000;7521.78000000;7528.24000000;68.20897500;1578285899999;513350.48895560;912;52.80877500;397447.95663625;0
1578285900.0;7528.24000000;7540.17000000;7527.09000000;7538.19000000;82.91788900;1578286199999;624720.16165648;1067;37.52981500;282783.46540100;0
1578286200.0;7538.20000000;7543.70000000;7529.76000000;7531.57000000;194.71754600;1578286499999;1467763.93628488;1275;78.53014300;591903.76300949;0
1578286500.0;7531.57000000;7532.48000000;7524.18000000;7529.52000000;62.83070900;1578286799999;473007.95440317;864;27.59961100;207776.06889480;0
1578286800.0;7529.52000000;7537.52000000;7527.44000000;7533.20000000;98.83528200;1578287099999;744420.84895085;896;67.38314300;507531.40739158;0
